authorId,contrib_index,description,type,syntax,semantic
VXNlcjowMDQ4ZGU2ZC0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,135,Un système fiscal avec une dizaine de tranches permettrait une plus grande justice sociale,statement,positive,neutral
VXNlcjowMDQ4ZGU2ZC0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,135,Les impôts doivent être réformés pour prendre en compte la diversité des situations économiques,proposition,positive,neutral
VXNlcjowMDQ4ZGU2ZC0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,135,La suppression des niches fiscales pourrait générer des recettes supplémentaires pour l'État,statement,negative,positive
VXNlcjowMDQ4ZGU2ZC0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,135,Il est important de privilégier une fiscalité progressive pour réduire les inégalités,proposition,positive,negative
VXNlcjowMDQ4ZGU2ZC0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,135,Les tranches d'imposition doivent être ajustées pour prendre en compte la situation économique des ménages et des entreprises,statement,positive,neutral
VXNlcjowMDQ4ZGU2ZC0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,135,Un système fiscal équitable est essentiel pour promouvoir une croissance durable,proposition,positive,neutral
VXNlcjowMDQ4ZGU2ZC0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,135,La réforme fiscale doit être accompagnée d'une réduction de la dette publique,proposition,positive,negative
VXNlcjowMDQ4ZGU2ZC0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,135,L'abolition des niches fiscales pourrait entraîner une augmentation du déficit budgétaire,statement,negative,negative
VXNlcjpkNjQ1NzI0YS0xYmJmLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,137,Étendre l'impôt sur le revenu à tous les foyers fiscaux,statement,positive,neutral
VXNlcjpkNjQ1NzI0YS0xYmJmLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,137,"Plus de 50% des foyers fiscaux sont exonérés, ce qui est anormal",statement,negative,negative
VXNlcjpkNjQ1NzI0YS0xYmJmLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,137,Imposer en fonction des capacités contributives,proposition,positive,positive
VXNlcjpkNjQ1NzI0YS0xYmJmLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,137,Introduire une nouvelle tranche d'imposition pour les foyers les plus riches,proposition,positive,negative
VXNlcjpkNjQ1NzI0YS0xYmJmLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,137,Revoir les modalités de progressivité de l'impôt,proposition,positive,neutral
VXNlcjpkNjQ1NzI0YS0xYmJmLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,137,Supprimer les niches fiscales hors celles liées aux économies d'énergie et aux énergies renouvelables,proposition,positive,negative
VXNlcjpkNjQ1NzI0YS0xYmJmLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,137,"Uniformiser les taux de CSG pour les revenus d'activité et de remplacement (retraites, allocations chômage etc.)",proposition,positive,neutral
VXNlcjoyMWJmMzNhMS0xOWJhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,138,Tous les citoyens doivent être égaux dans le paiement de l'impôt,statement,negative,neutral
VXNlcjoyMWJmMzNhMS0xOWJhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,138,Tous les citoyens doivent payer l'impôt sur le revenu en fonction d'un coefficient social adapté,proposition,positive,positive
VXNlcjoyMWJmMzNhMS0xOWJhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,138,Plus de passe droit sinon on peut enlever 'Égalité' du fronton des bâtiments de l'état et des collectivités,statement,negative,negative
VXNlcjo5YWE1NGU1YS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,140,Identify other contributors to a project,statement,positive,neutral
VXNlcjo5YWE1NGU1YS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,140,Contribute to open-source projects,proposition,positive,positive
VXNlcjo5YWE1NGU1YS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,140,Collaborate with others on a shared goal,proposition,positive,positive
VXNlcjo5YWE1NGU1YS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,140,Learn from others' experiences and expertise,proposition,positive,positive
VXNlcjo2NjU2NTdmYS0xZGIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,141,Le poisson est souvent considéré comme étant 'par la tête',statement,positive,neutral
VXNlcjo2NjU2NTdmYS0xZGIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,141,Cela signifie que le poisson a une mauvaise odeur,statement,negative,negative
VXNlcjo2NjU2NTdmYS0xZGIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,141,La tête du poisson est responsable de son odeur,proposition,negative,negative
VXNlcjo5YWNiOTk3YS0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,142,Un impôt progressif est nécessaire,statement,negative,neutral
VXNlcjo5YWNiOTk3YS0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,142,Les riches doivent être moins taxés que les pauvres,proposition,negative,negative
VXNlcjo5YWNiOTk3YS0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,142,Cette proposition vise à encourager la création de richesse sur le sol national,proposition,positive,positive
VXNlcjo4MzAzMzE3Zi0xZDg3LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,143,Introduire la progressivité de l'impôt sur les sociétés,statement,positive,neutral
VXNlcjo4MzAzMzE3Zi0xZDg3LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,143,Faire davantage contribuer les entreprises les plus profitables,proposition,positive,positive
VXNlcjo4MzAzMzE3Zi0xZDg3LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,143,Permettre une fiscalité plus juste,proposition,negative,positive
VXNlcjpkZTIzYzdjNC0xZDUyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,144,"[PARSE_FAIL] Colonnes manquantes: ['description', 'type', 'syntax', 'semantic']",statement,positive,neutral
VXNlcjpiNGVjNzE4Mi0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,145,Les citoyens doivent payer des impôts sur le revenu,statement,negative,neutral
VXNlcjpiNGVjNzE4Mi0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,145,La CSG non déductible doit être supprimée,proposition,negative,negative
VXNlcjo0Yjc2MDMxYy0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,146,Le système fiscal international est en crise,statement,negative,neutral
VXNlcjo0Yjc2MDMxYy0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,146,L'ISF (Impôt de Solidarité sur le Fortune) est un outil essentiel pour remettre les finances publiques à flot,statement,positive,neutral
VXNlcjo0Yjc2MDMxYy0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,146,"Cependant, l'ISF est souvent échappé par les plus riches et les paradis fiscaux",statement,negative,negative
VXNlcjo0Yjc2MDMxYy0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,146,Les paradis fiscaux sont des territoires qui offrent des régimes fiscaux très attractifs pour les capitaux,statement,positive,negative
VXNlcjo0Yjc2MDMxYy0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,146,Il est donc essentiel de taxer ces paradis fiscaux pour réduire la fraude et l'évasion fiscales,proposition,positive,positive
VXNlcjo0Yjc2MDMxYy0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,146,La mise en place d'un système fiscal plus équitable et plus efficace nécessite une coopération internationale renforcée,statement,positive,neutral
VXNlcjo0Yjc2MDMxYy0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,146,Cela permettrait de récupérer les sommes détournées par les paradis fiscaux et de financer des services publics essentiels,proposition,positive,positive
VXNlcjo1ZTY0MTE3MS0xOTY3LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,147,"[PARSE_FAIL] CSV illisible: Error tokenizing data. C error: Expected 4 fields in line 12, saw 6
",statement,positive,neutral
VXNlcjoxYmYxNDI5Mi0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,148,Plutôt que de fixer un plafond de ressources pour arrêter les distributions d'aides,statement,negative,neutral
VXNlcjoxYmYxNDI5Mi0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,148,Mettre en place un échelonnement dégressif permettant ainsi d'éviter l'effet de seuil et une meilleure distribution aux plus pauvres,proposition,positive,positive
VXNlcjo2NWQ0MzUzYi0xZDg4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,149,Instaurer 14 tranches d’impôt pour lisser l’effort et revenir à un impôt réellement progressif,statement,negative,neutral
VXNlcjo2NWQ0MzUzYi0xZDg4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,149,"Celui qui a le moins paye moins, celui qui a le plus paye plus (et vraiment !)",proposition,positive,positive
VXNlcjo2NWQ0MzUzYi0xZDg4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,149,Supprimer les niches fiscales non socialement utiles qui minent la progressivité de l’impôt,statement,negative,negative
VXNlcjo2NWQ0MzUzYi0xZDg4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,149,Lutter réellement contre la fraude fiscale en embauchant des fonctionnaires dédiés avec des moyens pour leur mission,proposition,positive,neutral
VXNlcjo2NWQ0MzUzYi0xZDg4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,149,lier l’impôt à la nationalité (comme aux Etats-Unis) pour lutter contre l'évasion fiscale,statement,negative,neutral
VXNlcjo2NWQ0MzUzYi0xZDg4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,149,Rétablir l’ISF,proposition,positive,neutral
VXNlcjo2NWQ0MzUzYi0xZDg4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,149,"Abolir les privilèges fiscaux (possibilité de négocier ses impôts quand on est fortuné, qu’on a fraudé et qu’on revient en France)",statement,negative,negative
VXNlcjo2NWQ0MzUzYi0xZDg4LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,149,Supprimer la TVA qui est une taxe injuste et la remplacer par une contribution écologique en fonction du produit,proposition,positive,neutral
VXNlcjo1MGM4ODgwMS0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,150,Chacun doit contribuer au fonctionnement de l'état,statement,positive,neutral
VXNlcjo1MGM4ODgwMS0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,150,L'impôt sur le revenu est un moyen de faire contribuer tout citoyen,statement,positive,neutral
VXNlcjo1MGM4ODgwMS0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,150,Les impôts et les taxes font partie du budget de l'état,statement,positive,neutral
VXNlcjo1MGM4ODgwMS0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,150,Les niches fiscales doivent être supprimées,proposition,negative,negative
VXNlcjo1MGM4ODgwMS0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,150,Toutes les personnes doivent avoir le même régime de retraite,proposition,negative,negative
VXNlcjo1MGM4ODgwMS0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,150,Tous les élus et hauts fonctionnaires doivent avoir le même âge de départ à la retraite,proposition,negative,negative
VXNlcjo5NGYxOTg3MC0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,151,Le taux d'habitation est considéré comme injuste par 80% des Français,statement,negative,negative
VXNlcjo5NGYxOTg3MC0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,151,La suppression de la taxe d'habitation pourrait être bénéfique pour les 20% des Français qui en seraient affectés,proposition,positive,neutral
VXNlcjo0MTcwZTY1My0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,152,La fiscalité actuelle apparaît globalement juste,statement,positive,neutral
VXNlcjo0MTcwZTY1My0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,152,elle est largement redistributrice,statement,positive,positive
VXNlcjo0MTcwZTY1My0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,152,Il faut en revanche faire preuve de pédagogie,proposition,negative,neutral
VXNlcjo0MTcwZTY1My0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,152,mieux expliquer le fonctionnement du système fiscal,proposition,negative,neutral
VXNlcjo2MGU2YjUxZS0xOTdlLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,153,Les tranches supplémentaires sont nécessaires pour améliorer la qualité de la viande,statement,positive,neutral
VXNlcjo2MGU2YjUxZS0xOTdlLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,153,Les tranches supplémentaires peuvent être utilisées pour créer des plats plus variés,proposition,positive,positive
VXNlcjo2MGU2YjUxZS0xOTdlLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,153,Les tranches supplémentaires ne doivent pas être trop épaisses pour éviter une cuisson inégale,statement,negative,neutral
VXNlcjoyMTAxMDE2Ni0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,154,Taxer les produits inutiles ou de confort,statement,negative,negative
VXNlcjoyMTAxMDE2Ni0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,154,"SUV, piscines individuelles, eau consommée au-delà des besoins de base",statement,negative,negative
VXNlcjoyMTAxMDE2Ni0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,154,Essence au-delà d'un seuil utile de base,statement,negative,negative
VXNlcjoyMTAxMDE2Ni0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,154,Troisième voiture sans utilité autre que le confort,statement,negative,negative
VXNlcjoyMTAxMDE2Ni0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,154,Chauffage au-delà d'un seuil de confort minimal,statement,negative,negative
VXNlcjoyMTAxMDE2Ni0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,154,Voyages en avion pour le tourisme,statement,negative,negative
VXNlcjoyMTAxMDE2Ni0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,154,Taxer les gens selon leurs revenus,proposition,positive,neutral
VXNlcjoyMTAxMDE2Ni0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,154,"Plus on est riche, plus on paye",statement,negative,negative
VXNlcjoyMTAxMDE2Ni0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,154,Taxer les produits de luxe,proposition,positive,negative
VXNlcjoyMTAxMDE2Ni0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,154,Produits de luxe inutiles et réservés aux ultra-riches,statement,negative,negative
VXNlcjoyMTAxMDE2Ni0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,154,Stopper la publicité à outrance,proposition,positive,negative
VXNlcjoyMTAxMDE2Ni0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,154,Eduquer les gens pour changer leur vision idéale,proposition,positive,neutral
VXNlcjoyMTAxMDE2Ni0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,154,Voyager c'est polluer,statement,negative,negative
VXNlcjoyMTAxMDE2Ni0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,154,Piscine c'est l'horreur en termes de surconsommation d'eau,statement,negative,negative
VXNlcjoyMTAxMDE2Ni0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,154,Changer la vision idéale de l'occidental et le ramener à la réalité de notre planète,proposition,positive,neutral
VXNlcjoxNjA2ZTI2YS0xZTIxLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,155,tout le monde doit payer proportionnellement à ses moyens,statement,negative,neutral
VXNlcjo5Yjk2OGFhNi0xZDYyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,156,Les patrons de sociétés du CAC 40 résidents fiscaux à l'étranger sont impensables,statement,negative,negative
VXNlcjo5Yjk2OGFhNi0xZDYyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,156,L'optimisation de l'ISF est honteuse,proposition,negative,negative
VXNlcjo5Yjk2OGFhNi0xZDYyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,156,Il faut taxer les GAFA au même niveau que les PME françaises,proposition,positive,positive
VXNlcjo5Yjk2OGFhNi0xZDYyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,156,"Les Facebook, Apple & Cie ne payent pas d'impôt en France et nous espionnent",statement,negative,negative
VXNlcjo5Yjk2OGFhNi0xZDYyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,156,Note:,statement,positive,neutral
VXNlcjo5Yjk2OGFhNi0xZDYyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,156,"* ""Impensable"" is a strong negative statement.",statement,positive,neutral
VXNlcjo5Yjk2OGFhNi0xZDYyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,156,"* ""Honteux"" and ""honteuse"" are strong negative adjectives.",statement,positive,neutral
VXNlcjo5Yjk2OGFhNi0xZDYyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,156,* The proposition to tax GAFA at the same level as PME is a positive suggestion.,statement,positive,neutral
VXNlcjo5Yjk2OGFhNi0xZDYyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,156,* The statement about Facebook,statement,positive,neutral
VXNlcjpjYTY1YjFkNi0xZDY2LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,157,Chacun des hauts fonctionnaires laisse chaque mois 1000 € de leur salaire,statement,negative,neutral
VXNlcjpjYTY1YjFkNi0xZDY2LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,157,pour réduction de la dette,proposition,positive,positive
VXNlcjpjYTY1YjFkNi0xZDY2LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,157,Ils laissent ainsi une somme importante pour l'État,statement,negative,neutral
VXNlcjpjYTY1YjFkNi0xZDY2LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,157,que leurs pensions soient gelées comme les retraites pendant 5 ans,proposition,negative,negative
VXNlcjpjYTY1YjFkNi0xZDY2LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,157,pour revenir au niveau européen,proposition,positive,positive
VXNlcjpjYTNhMjE0YS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,158,Taxer peut être un peu plus les hauts revenus,statement,negative,neutral
VXNlcjpjYTNhMjE0YS0xZTIwLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,158,supprimer les rentes de situation,proposition,negative,negative
VXNlcjoyMzIxZWU1My0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,159,Rendre impossible l'évasion fiscale,statement,negative,negative
VXNlcjoyMzIxZWU1My0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,159,Prélever obligatoirement l'impôt directement sur les revenus faits en France,proposition,positive,neutral
VXNlcjo2MjI4Yjk4YS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,160,Accroître les recettes sans toucher aux particuliers,statement,positive,neutral
VXNlcjo2MjI4Yjk4YS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,160,Toutes richesses produites dans notre pays doivent être fiscalisées,proposition,positive,negative
VXNlcjo2MjI4Yjk4YS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,160,Fiscaliser le résultat brut des entreprises après amortissement des investissements,proposition,positive,negative
VXNlcjo2MjI4Yjk4YS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,160,Établir un lien entre l'activité et le nombre de salariés français,proposition,positive,negative
VXNlcjo2MjI4Yjk4YS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,160,Concourir à la course à la plus faible fiscalité est inacceptable,statement,negative,negative
VXNlcjo2MjI4Yjk4YS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,160,L'Europe doit être uniforme sur le plan fiscal,proposition,positive,negative
VXNlcjo2MjI4Yjk4YS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,160,Mesurer les rémunérations des dirigeants en rapport avec le salaire moyen des membres de l'entreprise,proposition,positive,positive
VXNlcjo2MjI4Yjk4YS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,160,Transparence dans la répartition des salaires,proposition,positive,neutral
VXNlcjo2MjI4Yjk4YS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,160,Écart maximal entre les salaires de 1 à 10 est acceptable,statement,negative,negative
VXNlcjo2MjI4Yjk4YS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,160,Système d'intéressement du personnel obligatoire,proposition,positive,positive
VXNlcjo2MjI4Yjk4YS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,160,"Philosophie de la répartition du résultat : 1/3 pour les dirigeants et actionnaires, 1/3 pour l'investissement, 1/3 pour le personnel",proposition,positive,negative
VXNlcjo2MjI4Yjk4YS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,160,Faire refléchir des avocats fiscaux ou conseillers juridiques à la retraite,proposition,positive,neutral
VXNlcjo2MjI4Yjk4YS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,160,Impôt maximum à ne pas dépasser pour ne pas stopper l'envie de s'enrichir,statement,negative,negative
VXNlcjo2MjI4Yjk4YS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,160,Enquête sur la motivation des dirigeants,proposition,positive,neutral
VXNlcjo2MjI4Yjk4YS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,160,Richesse maximale qui permet de respecter la collectivité,proposition,positive,negative
VXNlcjo2MjI4Yjk4YS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,160,Renforcer la puissance de l'Europe pour éviter les conflits entre les nations,proposition,positive,negative
VXNlcjo2MjI4Yjk4YS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,160,Aides de l'État aux entreprises avec obligation de création d'emploi,proposition,positive,negative
VXNlcjo2MjI4Yjk4YS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,160,Recouvrer les aides si les résultats ne sont pas positifs,proposition,positive,negative
VXNlcjo2MjI4Yjk4YS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,160,Exclure les personnes prises dans un redressement fiscal pour une période donnée,proposition,positive,negative
VXNlcjo2MjI4Yjk4YS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,160,Solidarité des plus fragiles et équilibre entre le secteur public et privé,proposition,positive,neutral
VXNlcjo2MjI4Yjk4YS0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,160,Assurer l'avenir de nos enfants,statement,positive,neutral
VXNlcjo0NjVhMDM0Ny0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,161,Prendre conscience de l'argent,statement,positive,neutral
VXNlcjo0NjVhMDM0Ny0xZTI0LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,161,Réduire les dépenses de l'Elysée,proposition,negative,negative
VXNlcjowMmE4YmFlYi0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,162,Taxer les œuvres d'art comme les autres revenus,statement,negative,neutral
VXNlcjowMmE4YmFlYi0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,162,Tous les revenus doivent être imposés,proposition,positive,positive
VXNlcjowMmE4YmFlYi0xZTIyLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,162,L'imposition des revenus doit être équitable,proposition,positive,neutral
VXNlcjpjNzcyZmU4Yy0xZDdhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,163,Que tous les revenus paient l'impôt dès le premier euro,proposition,negative,positive
VXNlcjpjNzcyZmU4Yy0xZDdhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,163,Tous les revenus doivent payer l'impôt pour responsabiliser les Français,proposition,negative,positive
VXNlcjpjNzcyZmU4Yy0xZDdhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,163,L'impôt sur le revenu ne doit pas peser sur certains,statement,negative,negative
VXNlcjpjYTc3MzY0Yy0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,165,Les logements sont fermés tout ou partie de l'année,statement,negative,negative
VXNlcjpjYTc3MzY0Yy0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,165,C'est incohérent que des logements soient fermés,statement,negative,negative
VXNlcjpjYTc3MzY0Yy0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,165,Il est nécessaire de faire face à la difficulté de se loger,proposition,positive,neutral
VXNlcjpjYTc3MzY0Yy0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,165,La taxe de 'non habitation' pourrait aider à résoudre le problème,proposition,positive,positive
VXNlcjpjYTc3MzY0Yy0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,165,Les maisons secondaires devraient être soumises à une taxe de non-habitation,proposition,negative,negative
VXNlcjpjYTc3MzY0Yy0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,165,Les occupants de logements principaux qui laissent leurs habitations vacantes trop longtemps devraient payer une taxe,proposition,negative,negative
VXNlcjpjYTc3MzY0Yy0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,165,La taxe de non-habitation pourrait être calculée selon un prorata temporis,proposition,positive,neutral
VXNlcjo2MTk4MDIzZS0xOTU2LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,166,Les personnes devraient payer l'impôt en fonction de leur revenu,statement,positive,neutral
VXNlcjo2MTk4MDIzZS0xOTU2LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,166,Cette proposition vise à rendre les tranches d'impôts plus progressives,proposition,positive,positive
VXNlcjo2MTk4MDIzZS0xOTU2LTExZTktOTRkMi1mYTE2M2VlYjExZTE=,166,La tranche des 50% ne devrait pas être dépassée,statement,negative,negative
VXNlcjpkNDQ3MGI4Yi0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,167,Déterminer les taux d'impositions selon les revenus réels,statement,positive,neutral
VXNlcjpkNDQ3MGI4Yi0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,167,Les taux d'imposition peuvent varier en fonction des tranches de revenu,statement,positive,neutral
VXNlcjpkNDQ3MGI4Yi0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,167,"Avec 200 euros de plus, le taux d'imposition peut presque doubler",statement,negative,negative
VXNlcjpkNDQ3MGI4Yi0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,167,Un prorata pourrait être plus juste et équitable,proposition,positive,positive
VXNlcjpkNDZlYjc1Yy0xZDVhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,168,Augmenter la progressivité,statement,negative,negative
VXNlcjpkNDZlYjc1Yy0xZDVhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,168,du système fiscal pour réduire les inégalités,statement,negative,negative
VXNlcjpkNDZlYjc1Yy0xZDVhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,168,Inclure tous les revenus,proposition,positive,positive
VXNlcjpkNDZlYjc1Yy0xZDVhLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,168,"comme les bonus, stocks options et produits financiers",statement,positive,neutral
VXNlcjozOTVjZGEzMS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,169,Les produits de luxe sont souvent taxés à un taux élevé,statement,negative,neutral
VXNlcjozOTVjZGEzMS0xZTIzLTExZTktOTRkMi1mYTE2M2VlYjExZTE=,169,Un taux de TVA majoré sur les produits de luxe pourrait réduire la charge fiscale pour les produits de première nécessité,proposition,positive,positive
